student_id,cumulative_gpa,gpa_trend,failed_courses_count,credits_per_semester_avg,attendance_percentage,stream_choice_satisfaction,lms_engagement_score,assignment_lateness_rate,library_resource_usage,co_curricular_involvement,help_seeking_behavior,scholarship_status,is_first_generation_learner,location_type,dropout_status
S19106,3.23,0.106,0,17.9,0.97,4,21.1,0.10,46,3,TRUE,FALSE,TRUE,Rural,0
S96607,3.53,0.064,0,17.3,0.99,5,21.2,0.06,41,1,TRUE,TRUE,FALSE,Urban,0
S25473,3.56,0.296,0,15.6,0.93,4,16.1,0.01,20,1,TRUE,TRUE,TRUE,Urban,0
S64268,3.13,-0.171,0,14.9,0.85,3,8.6,0.06,10,1,TRUE,FALSE,FALSE,Rural,0
S15512,1.25,-0.186,3,14.7,0.56,3,7.3,0.62,2,0,FALSE,FALSE,TRUE,Urban,1
S94019,2.68,0.102,0,16.6,0.92,4,10.5,0.42,26,1,FALSE,TRUE,TRUE,Rural,0
S76982,3.88,0.137,0,17.4,0.95,5,16.7,0.05,20,2,TRUE,FALSE,FALSE,Rural,0
S91615,2.88,0.026,0,16.4,0.73,4,15.4,0.20,34,2,TRUE,TRUE,TRUE,Rural,0
S12156,3.56,0.203,0,15.5,0.90,5,22.2,0.03,34,3,TRUE,FALSE,TRUE,Rural,0
S93640,3.48,0.136,0,15.7,0.92,4,15.0,0.08,50,2,TRUE,TRUE,TRUE,Urban,0
S19542,3.53,0.277,0,17.4,0.98,5,18.0,0.08,55,1,TRUE,FALSE,FALSE,Rural,0
S27679,2.66,0.042,2,13.6,0.83,3,5.3,0.08,24,3,FALSE,FALSE,TRUE,Rural,0
S45887,2.21,-0.110,2,16.5,0.84,4,16.2,0.11,24,0,FALSE,TRUE,TRUE,Urban,0
S30971,2.25,0.183,2,12.7,0.86,4,16.1,0.21,15,0,TRUE,FALSE,TRUE,Urban,0
S77247,3.34,0.024,2,12.5,0.71,2,14.9,0.35,14,3,FALSE,FALSE,FALSE,Urban,0
S59851,3.80,0.134,0,17.1,0.94,4,19.9,0.03,44,1,TRUE,FALSE,FALSE,Urban,0
S68267,2.36,0.080,1,17.5,0.70,2,17.2,0.11,8,3,TRUE,FALSE,TRUE,Rural,1
S19208,3.67,0.177,0,15.5,0.99,5,22.3,0.02,44,1,TRUE,TRUE,FALSE,Urban,0
S46997,3.95,0.160,0,16.9,0.93,4,18.6,0.03,57,2,TRUE,TRUE,TRUE,Rural,0
S82896,3.71,0.188,0,15.5,0.92,5,22.9,0.00,52,2,TRUE,TRUE,FALSE,Urban,0
S86003,2.24,0.130,2,14.8,0.85,2,9.7,0.10,15,4,TRUE,FALSE,FALSE,Urban,0
S56955,3.12,0.102,0,12.7,0.84,2,16.5,0.39,10,4,TRUE,FALSE,TRUE,Rural,0
S64003,1.73,-0.209,4,9.1,0.50,2,3.5,0.42,4,0,FALSE,TRUE,FALSE,Urban,1
S57159,3.79,0.187,0,16.0,0.93,5,24.1,0.04,46,1,TRUE,FALSE,FALSE,Urban,0
S67657,2.77,0.199,2,12.6,0.72,3,19.5,0.26,8,3,FALSE,FALSE,FALSE,Rural,0
S50753,3.08,0.045,1,12.6,0.86,3,14.7,0.22,30,3,TRUE,FALSE,TRUE,Rural,1
S70852,3.49,0.145,0,16.5,0.94,4,24.5,0.02,33,2,TRUE,TRUE,FALSE,Urban,0
S79928,2.92,-0.183,1,17.2,0.88,3,16.7,0.20,27,2,TRUE,TRUE,TRUE,Rural,0
S29362,2.55,-0.043,2,14.5,0.77,4,6.0,0.24,27,3,FALSE,TRUE,FALSE,Rural,1
S20917,3.34,0.181,0,16.4,0.96,5,19.8,0.01,24,3,TRUE,TRUE,FALSE,Rural,0
S70011,2.23,-0.002,2,17.6,0.72,2,7.7,0.16,25,2,TRUE,FALSE,FALSE,Rural,0
S24258,3.70,0.278,0,16.9,0.96,5,19.7,0.04,34,2,TRUE,FALSE,FALSE,Rural,0
S58117,1.23,-0.301,4,14.4,0.72,3,7.8,0.62,9,1,FALSE,TRUE,FALSE,Rural,1
S42210,2.42,-0.146,0,16.2,0.91,3,15.1,0.08,20,1,TRUE,TRUE,TRUE,Rural,0
S68057,2.70,-0.077,1,13.9,0.91,2,5.2,0.30,7,4,TRUE,TRUE,TRUE,Rural,0
S95444,3.60,0.157,0,15.4,0.93,4,23.8,0.02,39,3,TRUE,TRUE,FALSE,Rural,0
S12231,3.55,0.172,0,15.7,0.96,4,19.7,0.07,45,2,TRUE,FALSE,FALSE,Rural,0
S96666,3.29,0.080,0,14.3,0.75,3,11.2,0.18,9,2,TRUE,TRUE,FALSE,Urban,0
S69848,3.80,0.295,0,17.2,0.94,4,23.8,0.00,56,3,TRUE,TRUE,FALSE,Rural,0
S67214,1.51,-0.449,2,13.9,0.49,3,3.6,0.77,9,1,FALSE,TRUE,TRUE,Urban,1
S47506,3.39,0.057,0,16.6,0.97,5,18.7,0.06,50,3,TRUE,FALSE,FALSE,Urban,0
S32580,2.40,0.196,2,18.0,0.73,4,8.6,0.20,23,3,TRUE,FALSE,TRUE,Rural,0
S16716,2.01,-0.308,4,14.1,0.77,1,7.3,0.77,8,1,FALSE,FALSE,TRUE,Rural,1
S77157,3.77,0.066,0,17.0,0.98,5,17.3,0.02,58,2,TRUE,FALSE,FALSE,Rural,0
S36802,2.54,-0.125,1,12.0,0.72,2,7.3,0.09,24,1,TRUE,TRUE,FALSE,Rural,0
S96525,2.98,0.081,0,13.9,0.91,3,19.3,0.45,20,3,FALSE,FALSE,TRUE,Urban,0
S67570,1.67,-0.459,4,10.9,0.70,1,1.6,0.83,5,1,FALSE,FALSE,TRUE,Rural,1
S91909,3.25,0.094,0,16.6,0.75,2,12.2,0.17,23,0,TRUE,TRUE,TRUE,Rural,0
S69339,2.26,-0.145,1,12.7,0.72,2,18.4,0.43,31,4,FALSE,FALSE,TRUE,Rural,0
S40450,3.29,0.040,0,17.2,0.98,4,18.7,0.10,46,2,TRUE,TRUE,FALSE,Urban,0
S72456,1.96,-0.448,2,11.5,0.66,3,3.9,0.91,2,1,FALSE,FALSE,TRUE,Urban,0
S66320,1.47,-0.414,3,11.7,0.67,2,0.6,0.84,6,0,FALSE,FALSE,FALSE,Urban,1
S42193,3.27,0.050,1,15.2,0.90,4,12.8,0.30,13,1,FALSE,TRUE,FALSE,Urban,0
S58818,3.72,0.188,0,15.7,0.94,5,20.1,0.04,42,2,TRUE,FALSE,TRUE,Rural,0
S94977,3.59,0.250,0,17.4,0.90,4,24.4,0.02,20,1,TRUE,TRUE,TRUE,Rural,0
S41461,2.44,0.107,0,15.0,0.93,3,5.9,0.17,8,1,TRUE,TRUE,TRUE,Rural,0
S64286,2.20,-0.154,1,17.9,0.89,3,12.2,0.29,24,3,TRUE,TRUE,TRUE,Rural,0
S31543,1.79,-0.433,2,9.8,0.57,3,5.9,0.95,9,1,FALSE,TRUE,FALSE,Urban,1
S37392,1.32,-0.142,2,14.7,0.60,3,6.8,0.42,1,0,FALSE,FALSE,FALSE,Urban,1
S35292,3.05,-0.019,0,17.3,0.92,3,13.3,0.13,30,4,FALSE,FALSE,FALSE,Urban,0
S98724,3.19,-0.058,2,16.9,0.80,4,18.1,0.27,23,0,FALSE,TRUE,FALSE,Rural,0
S33410,3.62,0.256,0,17.8,0.93,4,22.6,0.02,54,3,TRUE,TRUE,TRUE,Urban,0
S32628,2.55,-0.105,0,14.6,0.70,3,18.9,0.37,31,1,TRUE,TRUE,FALSE,Rural,1
S62500,2.80,0.180,0,12.7,0.72,4,8.4,0.06,24,3,FALSE,TRUE,FALSE,Urban,1
S12810,3.21,0.005,0,16.8,0.98,4,19.8,0.02,25,3,TRUE,TRUE,TRUE,Rural,0
S44208,2.75,-0.171,1,12.3,0.95,2,6.8,0.16,15,0,FALSE,FALSE,TRUE,Rural,0
S82334,3.29,0.083,0,17.1,0.91,4,21.8,0.06,43,1,TRUE,TRUE,FALSE,Urban,0
S70094,1.31,-0.498,4,13.8,0.64,1,5.7,0.77,5,0,FALSE,TRUE,FALSE,Urban,1
S12052,1.46,-0.472,2,10.2,0.66,1,7.5,0.85,7,0,FALSE,TRUE,TRUE,Rural,1
S53925,3.99,0.076,0,17.6,0.98,5,23.7,0.04,28,3,TRUE,FALSE,FALSE,Rural,0
S94851,2.53,0.114,2,12.3,0.89,2,5.2,0.10,24,1,FALSE,TRUE,TRUE,Urban,0
S75701,3.27,-0.111,0,17.3,0.91,3,19.2,0.26,26,2,FALSE,FALSE,TRUE,Urban,0
S11926,2.52,0.114,0,13.0,0.94,3,5.8,0.14,28,1,TRUE,TRUE,FALSE,Rural,0
S65662,3.37,0.144,0,17.4,0.90,3,18.9,0.19,23,4,FALSE,TRUE,TRUE,Rural,0
S36472,3.57,0.230,0,16.8,0.93,4,16.8,0.01,23,3,TRUE,TRUE,TRUE,Rural,0
S60570,2.00,-0.297,3,11.3,0.69,1,6.2,0.75,1,0,FALSE,FALSE,TRUE,Rural,1
S12943,2.33,0.045,1,12.9,0.74,3,11.1,0.45,5,0,TRUE,TRUE,TRUE,Rural,0
S57185,3.89,0.100,0,16.2,0.90,4,22.0,0.05,36,1,TRUE,TRUE,FALSE,Urban,0
S89937,2.65,0.164,2,14.6,0.85,4,16.4,0.13,18,1,TRUE,FALSE,FALSE,Urban,0
S94084,3.48,0.025,0,16.9,0.96,5,20.4,0.07,37,3,TRUE,TRUE,FALSE,Urban,0
S72205,3.28,-0.077,0,16.8,0.93,3,13.0,0.35,12,1,FALSE,TRUE,FALSE,Urban,0
S74085,2.15,-0.118,1,12.1,0.53,2,7.4,0.50,1,0,FALSE,TRUE,FALSE,Urban,1
S88675,3.70,0.162,0,17.2,0.99,5,21.8,0.09,59,2,TRUE,FALSE,FALSE,Urban,0
S84085,3.67,0.019,0,15.8,0.90,4,24.1,0.08,30,3,TRUE,FALSE,TRUE,Rural,0
S72160,3.44,0.269,0,15.9,0.92,4,21.9,0.06,36,1,TRUE,TRUE,FALSE,Rural,0
S79931,3.12,-0.136,2,14.8,0.71,3,14.0,0.11,10,3,TRUE,FALSE,TRUE,Urban,0
S47729,3.24,0.083,2,12.4,0.78,3,8.9,0.23,11,3,FALSE,TRUE,TRUE,Rural,0
S48548,3.28,0.134,0,17.3,0.94,5,15.7,0.01,50,1,TRUE,FALSE,FALSE,Rural,0
S56703,3.65,0.211,0,16.2,0.91,5,21.0,0.06,56,1,TRUE,TRUE,FALSE,Rural,0
S44833,2.86,0.136,0,16.8,0.77,4,9.1,0.11,22,1,TRUE,FALSE,TRUE,Urban,1
S84421,1.80,-0.258,1,12.9,0.41,1,3.7,0.57,3,0,FALSE,FALSE,FALSE,Urban,1
S29700,2.16,-0.375,1,13.1,0.41,1,1.6,0.85,7,0,FALSE,TRUE,TRUE,Urban,1
S39210,2.12,-0.272,4,13.5,0.66,2,2.5,0.52,1,0,FALSE,TRUE,TRUE,Urban,0
S99241,3.22,0.002,0,16.5,0.96,5,22.9,0.10,24,3,TRUE,TRUE,FALSE,Rural,0
S39433,2.04,-0.373,4,12.0,0.48,3,1.0,0.83,5,0,FALSE,TRUE,TRUE,Rural,0
S64224,2.87,0.060,2,13.0,0.86,2,16.8,0.39,28,2,TRUE,TRUE,FALSE,Urban,0
S17115,3.67,0.119,0,16.2,0.97,5,21.5,0.09,44,1,TRUE,FALSE,TRUE,Urban,0
S72607,3.97,0.140,0,17.9,0.96,5,20.4,0.09,50,3,TRUE,TRUE,TRUE,Rural,0
S54206,2.82,0.151,2,12.2,0.93,4,10.2,0.23,32,1,FALSE,TRUE,TRUE,Rural,0
S93040,3.43,0.229,0,15.9,0.98,4,15.5,0.01,55,3,TRUE,TRUE,TRUE,Urban,0
S32585,3.55,0.093,0,16.8,0.95,4,15.8,0.02,33,1,TRUE,TRUE,TRUE,Rural,0
S43036,2.66,0.193,2,16.3,0.86,3,12.3,0.35,27,4,TRUE,FALSE,FALSE,Rural,0
S74966,2.15,-0.487,2,12.8,0.54,3,6.9,0.88,4,0,FALSE,FALSE,FALSE,Rural,1
S10217,3.01,-0.120,2,17.5,0.90,3,16.5,0.18,11,3,TRUE,FALSE,TRUE,Rural,0
S90052,3.35,0.029,0,15.5,0.99,4,15.6,0.05,43,3,TRUE,FALSE,TRUE,Rural,0
S52051,2.15,-0.256,4,14.4,0.51,1,3.9,0.75,7,0,FALSE,FALSE,FALSE,Rural,1
S71886,2.86,-0.165,2,15.9,0.79,4,8.6,0.22,31,4,TRUE,TRUE,FALSE,Urban,0
S91498,3.86,0.044,0,17.6,0.98,5,16.2,0.10,50,3,TRUE,FALSE,FALSE,Rural,0
S71399,3.32,0.034,0,16.7,0.98,4,18.5,0.06,57,3,TRUE,FALSE,TRUE,Rural,0
S31468,2.28,-0.016,1,15.0,0.79,3,6.8,0.37,32,3,FALSE,TRUE,FALSE,Rural,0
S73796,2.91,-0.188,1,14.4,0.71,3,9.7,0.31,28,4,TRUE,TRUE,FALSE,Urban,1
S54179,3.38,0.119,0,15.7,0.94,5,18.0,0.05,47,2,TRUE,FALSE,TRUE,Urban,0
S83199,3.37,0.137,0,16.9,0.84,3,9.7,0.21,23,1,TRUE,TRUE,FALSE,Rural,0
S75569,2.89,0.182,0,14.8,0.76,3,12.4,0.16,18,1,TRUE,FALSE,FALSE,Urban,1
S86667,2.44,-0.090,0,17.8,0.74,4,5.3,0.31,16,2,TRUE,FALSE,FALSE,Urban,0
S61305,3.78,0.031,0,15.4,0.94,5,22.0,0.04,53,1,TRUE,FALSE,TRUE,Rural,0
S57727,3.22,0.013,0,17.0,0.91,4,17.5,0.05,34,2,TRUE,TRUE,TRUE,Rural,0
S16653,2.31,-0.154,1,17.1,0.82,2,19.8,0.31,23,1,FALSE,FALSE,TRUE,Urban,0
S99402,3.91,0.227,0,16.3,0.97,5,23.9,0.09,56,1,TRUE,TRUE,TRUE,Rural,0
S32330,3.07,-0.083,0,13.1,0.84,2,15.9,0.32,21,4,FALSE,TRUE,FALSE,Rural,0
S92852,1.61,-0.101,2,10.0,0.77,2,0.9,0.64,0,0,FALSE,FALSE,TRUE,Rural,0
S24234,2.68,-0.010,1,15.0,0.80,4,7.2,0.23,16,2,TRUE,FALSE,FALSE,Urban,0
S10412,3.52,0.166,0,15.0,0.91,5,15.3,0.00,21,2,TRUE,TRUE,FALSE,Rural,0
S53870,2.98,0.032,2,17.8,0.81,4,10.0,0.16,22,2,FALSE,TRUE,TRUE,Rural,1
S98126,3.72,0.188,0,16.3,0.97,5,23.6,0.06,20,1,TRUE,FALSE,FALSE,Rural,0
S65580,3.29,0.147,0,17.9,0.91,5,16.6,0.03,38,3,TRUE,TRUE,TRUE,Rural,0
S18867,3.79,0.234,0,16.4,0.98,5,17.1,0.05,26,3,TRUE,TRUE,FALSE,Rural,0
S13881,2.80,-0.170,2,12.7,0.85,4,16.2,0.15,25,2,TRUE,TRUE,FALSE,Rural,1
S64252,2.42,-0.157,2,12.7,0.94,4,15.0,0.11,5,3,FALSE,TRUE,TRUE,Urban,1
S11829,3.30,0.037,0,17.6,0.93,4,16.1,0.08,23,2,TRUE,FALSE,FALSE,Urban,0
S68123,1.24,-0.326,1,13.7,0.40,2,7.9,0.73,8,0,FALSE,TRUE,FALSE,Urban,1
S26727,3.23,0.157,0,15.4,0.96,5,23.7,0.01,25,2,TRUE,FALSE,TRUE,Rural,0
S44440,2.73,0.086,0,15.8,0.89,4,5.4,0.11,27,1,FALSE,FALSE,FALSE,Urban,0
S21506,2.56,0.026,1,14.1,0.88,3,18.4,0.41,31,2,FALSE,TRUE,FALSE,Urban,0
S32783,3.28,0.169,0,16.0,0.99,4,22.6,0.05,46,3,TRUE,TRUE,TRUE,Rural,0
S86743,3.87,0.044,0,15.4,0.93,4,18.6,0.05,46,3,TRUE,FALSE,TRUE,Rural,0
S64243,3.03,0.052,1,16.8,0.75,2,14.7,0.10,8,3,TRUE,FALSE,FALSE,Rural,0
S59388,1.18,-0.287,2,9.9,0.48,1,5.0,0.96,4,1,FALSE,TRUE,FALSE,Urban,1
S85208,2.74,-0.141,2,17.9,0.88,2,12.1,0.05,18,1,FALSE,FALSE,TRUE,Rural,0
S83502,2.66,-0.131,0,16.4,0.94,3,15.6,0.28,6,3,TRUE,TRUE,FALSE,Rural,0
S66823,2.20,0.126,1,12.2,0.94,3,5.9,0.32,27,2,FALSE,FALSE,FALSE,Urban,0
S47406,2.39,0.101,2,12.8,0.88,2,17.8,0.30,21,4,TRUE,FALSE,FALSE,Urban,0
S19653,2.45,-0.030,1,17.8,0.93,3,9.2,0.31,19,1,TRUE,TRUE,TRUE,Rural,0
S10746,2.11,-0.327,4,14.2,0.51,3,1.2,0.93,4,1,FALSE,TRUE,TRUE,Rural,1
S55363,3.33,0.172,0,17.6,0.93,4,24.4,0.07,24,3,TRUE,TRUE,TRUE,Rural,0
S11165,3.87,0.087,0,16.0,0.95,5,21.0,0.05,23,1,TRUE,TRUE,FALSE,Urban,0
S66034,2.22,-0.158,2,13.3,0.92,4,8.8,0.23,29,1,TRUE,TRUE,TRUE,Urban,0
S47238,2.72,-0.121,1,15.3,0.77,2,16.6,0.29,25,2,TRUE,FALSE,TRUE,Rural,0
S82710,2.01,-0.447,2,10.2,0.41,3,2.9,0.87,0,1,FALSE,TRUE,TRUE,Urban,0
S37239,3.55,0.019,0,15.8,0.99,4,21.7,0.08,30,3,TRUE,TRUE,FALSE,Urban,0
S88788,2.74,-0.107,0,12.1,0.94,4,6.5,0.17,7,0,TRUE,FALSE,TRUE,Urban,1
S45622,3.33,0.294,0,15.3,0.91,4,21.9,0.06,33,1,TRUE,TRUE,TRUE,Rural,0
S28725,3.32,0.177,0,17.7,0.98,5,21.4,0.01,35,2,TRUE,TRUE,FALSE,Rural,0
S42162,3.27,0.152,0,16.1,0.97,5,17.2,0.03,50,2,TRUE,TRUE,FALSE,Urban,0
S57443,2.39,-0.028,1,12.3,0.93,3,10.4,0.20,31,4,FALSE,FALSE,FALSE,Rural,0
S33547,3.50,0.292,0,15.2,0.91,4,24.6,0.06,38,3,TRUE,FALSE,FALSE,Urban,0
S14034,2.83,-0.040,0,17.0,0.71,3,12.3,0.10,14,1,FALSE,TRUE,TRUE,Rural,0
S73924,2.86,-0.017,2,16.4,0.88,3,19.4,0.22,14,0,FALSE,TRUE,FALSE,Rural,0
S93216,2.21,-0.131,0,17.8,0.84,4,19.2,0.06,5,4,TRUE,FALSE,FALSE,Urban,0
S34072,3.92,0.128,0,16.5,0.95,4,16.9,0.06,21,1,TRUE,TRUE,FALSE,Rural,0
S89839,3.61,0.017,0,16.8,0.92,5,24.3,0.07,48,2,TRUE,TRUE,FALSE,Rural,0
S77034,3.15,0.028,1,14.7,0.70,2,16.4,0.19,29,1,TRUE,TRUE,TRUE,Rural,0
S65851,3.25,0.286,0,17.4,0.91,4,18.0,0.07,45,3,TRUE,FALSE,TRUE,Urban,0
S30310,3.15,0.024,1,15.5,0.87,2,12.7,0.35,11,3,TRUE,FALSE,TRUE,Urban,0
S37540,3.16,-0.018,0,17.6,0.91,4,14.8,0.11,34,1,TRUE,FALSE,TRUE,Urban,0
S80088,3.56,0.075,0,16.8,0.97,5,22.8,0.02,35,1,TRUE,TRUE,TRUE,Urban,0
S45222,3.32,-0.124,1,15.0,0.72,4,8.4,0.12,15,1,FALSE,FALSE,TRUE,Urban,1
S84976,3.37,0.063,0,17.3,0.77,3,6.6,0.29,12,2,FALSE,FALSE,FALSE,Urban,0
S39202,3.58,0.048,0,17.6,0.98,4,16.3,0.04,23,1,TRUE,TRUE,FALSE,Urban,0
S37485,2.38,0.072,1,13.7,0.74,2,19.7,0.06,18,4,TRUE,TRUE,FALSE,Urban,1
S86802,1.88,-0.130,4,9.2,0.48,3,6.5,0.76,9,1,FALSE,TRUE,TRUE,Rural,1
S27978,1.51,-0.239,1,9.6,0.50,3,6.4,0.98,8,1,FALSE,FALSE,TRUE,Urban,0
S51117,3.96,0.061,0,15.6,0.92,5,22.1,0.05,59,2,TRUE,FALSE,FALSE,Rural,0
S72627,3.26,0.043,0,17.2,0.93,5,18.5,0.07,23,3,TRUE,TRUE,FALSE,Urban,0
S39274,2.38,0.175,2,12.2,0.83,4,6.7,0.44,28,4,TRUE,FALSE,FALSE,Rural,0
S46405,2.23,0.170,0,13.0,0.90,4,13.8,0.21,22,0,FALSE,TRUE,FALSE,Urban,0
S38144,3.64,0.220,0,17.8,0.99,4,15.6,0.00,38,1,TRUE,TRUE,FALSE,Rural,0
S94253,3.32,0.127,0,17.4,0.93,4,21.8,0.09,38,2,TRUE,TRUE,TRUE,Rural,0
S55646,3.33,-0.038,0,13.3,0.71,4,16.1,0.09,25,0,FALSE,TRUE,TRUE,Urban,1
S90629,3.91,0.196,0,17.4,0.99,5,19.4,0.03,24,2,TRUE,FALSE,TRUE,Urban,0
S23908,3.17,-0.116,0,15.2,0.84,3,7.1,0.25,28,4,FALSE,FALSE,FALSE,Rural,0
S42191,3.39,0.001,0,17.8,0.91,5,24.8,0.04,24,1,TRUE,FALSE,FALSE,Rural,0
S77348,2.86,-0.003,1,16.7,0.76,2,6.1,0.12,26,1,FALSE,TRUE,TRUE,Rural,0
S47981,1.32,-0.479,4,9.3,0.47,1,5.8,0.70,4,1,FALSE,TRUE,TRUE,Urban,1
S48092,3.37,0.117,0,13.6,0.75,2,19.0,0.41,8,0,FALSE,FALSE,FALSE,Rural,0
S25208,3.31,0.094,0,18.0,0.99,4,18.1,0.04,53,2,TRUE,TRUE,TRUE,Rural,0
S89487,3.45,0.196,0,17.0,0.97,5,17.9,0.01,44,2,TRUE,FALSE,FALSE,Urban,0
S10544,2.41,-0.090,1,14.9,0.76,4,17.5,0.18,9,4,FALSE,TRUE,TRUE,Urban,0
S97173,3.38,0.228,0,17.8,1.00,4,19.4,0.04,23,2,TRUE,TRUE,TRUE,Urban,0
S68353,3.26,-0.180,0,15.8,0.85,2,6.7,0.28,12,0,FALSE,TRUE,TRUE,Rural,0
S95506,3.36,0.186,0,15.8,0.92,5,19.8,0.06,43,2,TRUE,TRUE,FALSE,Urban,0
S37690,2.43,-0.066,1,15.6,0.70,4,16.2,0.39,13,2,FALSE,FALSE,FALSE,Rural,0
S74328,3.42,0.034,0,15.7,0.94,5,15.3,0.09,32,2,TRUE,TRUE,FALSE,Urban,0
S45508,3.56,0.098,0,15.8,0.97,5,17.8,0.09,47,2,TRUE,FALSE,TRUE,Rural,0
S30012,3.24,0.192,0,17.5,0.98,4,24.9,0.02,47,2,TRUE,TRUE,TRUE,Urban,0
S25603,3.64,0.132,0,16.2,0.96,5,15.8,0.06,21,1,TRUE,FALSE,FALSE,Rural,0
S63861,3.29,0.185,0,15.4,0.99,4,23.4,0.09,39,1,TRUE,TRUE,FALSE,Rural,0
S26104,3.37,0.049,0,17.5,0.92,4,22.6,0.03,59,1,TRUE,TRUE,TRUE,Rural,0
S60116,2.52,0.136,0,13.8,0.74,2,19.9,0.25,6,0,TRUE,TRUE,FALSE,Rural,0
S70068,2.65,-0.046,1,17.4,0.88,3,17.0,0.22,13,3,FALSE,TRUE,TRUE,Rural,0
S66016,2.48,-0.170,0,16.1,0.89,3,13.8,0.09,14,4,FALSE,FALSE,FALSE,Urban,1
S50042,2.46,-0.012,2,17.7,0.72,2,8.6,0.32,17,4,TRUE,FALSE,TRUE,Rural,1
S94970,1.31,-0.236,3,13.2,0.53,3,7.4,0.84,4,1,FALSE,FALSE,TRUE,Rural,0
S68040,3.55,0.068,0,16.6,0.91,5,21.8,0.04,58,3,TRUE,FALSE,FALSE,Urban,0
S54958,3.28,0.283,0,15.4,0.93,5,18.3,0.07,46,3,TRUE,TRUE,FALSE,Rural,0
S79979,3.82,0.241,0,17.6,0.97,5,23.2,0.04,39,2,TRUE,TRUE,FALSE,Urban,0
S14014,3.28,-0.200,1,12.9,0.76,2,17.1,0.41,10,0,TRUE,TRUE,FALSE,Urban,0
S63609,3.25,0.237,0,15.5,0.95,4,17.3,0.00,50,3,TRUE,FALSE,TRUE,Urban,0
S29575,3.27,-0.163,0,12.3,0.87,2,11.9,0.10,27,1,TRUE,FALSE,TRUE,Rural,0
S64007,2.84,-0.120,1,16.6,0.87,4,18.0,0.07,27,1,FALSE,TRUE,TRUE,Rural,0
S39021,3.00,0.042,2,13.7,0.71,2,6.4,0.43,29,3,FALSE,FALSE,TRUE,Urban,0
S76078,3.39,0.122,0,15.1,0.91,5,17.7,0.05,48,3,TRUE,FALSE,FALSE,Urban,0
S15942,3.10,0.088,1,14.3,0.81,4,11.5,0.15,21,4,FALSE,FALSE,FALSE,Rural,0
S48804,2.43,-0.008,2,13.3,0.73,2,18.8,0.15,23,0,TRUE,TRUE,TRUE,Rural,0
S96647,3.33,-0.140,0,18.0,0.75,3,7.3,0.14,12,1,TRUE,FALSE,TRUE,Rural,0
S64626,3.91,0.262,0,17.7,0.96,4,15.4,0.05,51,3,TRUE,TRUE,FALSE,Urban,0
S84168,3.31,0.015,2,14.6,0.81,2,5.7,0.43,13,4,FALSE,TRUE,FALSE,Urban,0
S99884,3.22,0.085,0,17.0,0.95,5,21.5,0.01,52,1,TRUE,FALSE,TRUE,Urban,0
S79856,3.14,-0.144,1,14.4,0.84,2,13.7,0.16,6,2,TRUE,FALSE,TRUE,Urban,0
S68825,2.69,-0.140,2,13.6,0.94,3,9.5,0.28,10,3,FALSE,TRUE,TRUE,Urban,1
S22158,2.96,-0.021,0,14.3,0.94,3,14.9,0.31,9,1,FALSE,TRUE,FALSE,Rural,1
S43787,1.39,-0.380,2,9.1,0.60,2,1.0,0.90,7,1,FALSE,FALSE,TRUE,Urban,0
S94284,3.18,-0.084,2,14.3,0.89,4,5.9,0.24,22,1,FALSE,FALSE,TRUE,Rural,0
S57326,3.56,0.190,0,17.7,0.96,4,16.5,0.10,55,1,TRUE,FALSE,FALSE,Rural,0
S63986,3.97,0.088,0,15.7,1.00,5,20.9,0.10,32,2,TRUE,TRUE,FALSE,Rural,0
S58603,3.59,0.020,0,17.3,0.92,4,23.9,0.02,49,3,TRUE,FALSE,TRUE,Urban,0
S42986,2.71,-0.054,1,12.8,0.73,3,16.7,0.24,31,0,FALSE,FALSE,FALSE,Rural,0
S16063,1.03,-0.251,4,13.5,0.48,3,1.0,0.82,3,1,FALSE,FALSE,TRUE,Urban,1
S19866,3.65,0.011,0,16.7,0.98,5,20.7,0.05,50,3,TRUE,TRUE,FALSE,Urban,0
S73215,1.03,-0.185,2,13.7,0.73,2,1.8,0.46,3,0,FALSE,TRUE,TRUE,Urban,1
S69791,2.74,0.035,1,13.6,0.81,3,7.4,0.16,5,1,FALSE,FALSE,FALSE,Rural,0
S42000,3.40,0.150,0,15.4,0.95,4,16.0,0.03,48,1,TRUE,FALSE,FALSE,Rural,0
S88223,3.40,0.100,2,17.3,0.77,2,9.8,0.40,20,0,TRUE,TRUE,FALSE,Rural,0
S35734,3.26,-0.056,0,16.9,0.80,4,13.8,0.36,8,0,TRUE,TRUE,FALSE,Urban,0
S34214,3.63,0.169,0,15.5,0.96,4,20.9,0.10,52,3,TRUE,FALSE,FALSE,Urban,0
S93647,3.41,0.195,0,15.1,0.92,5,15.8,0.00,39,2,TRUE,FALSE,FALSE,Urban,0
S85550,2.40,-0.050,1,12.2,0.90,4,7.5,0.06,30,0,TRUE,FALSE,TRUE,Rural,1
S85510,3.34,0.158,2,12.9,0.75,4,5.7,0.35,21,3,TRUE,TRUE,FALSE,Urban,0
S43111,3.04,-0.168,1,14.4,0.80,4,8.9,0.12,11,0,FALSE,FALSE,FALSE,Urban,0
S86289,3.40,0.058,1,14.8,0.91,2,13.9,0.16,8,2,TRUE,TRUE,TRUE,Rural,1
S49004,2.84,-0.159,2,12.0,0.86,3,9.1,0.38,14,1,FALSE,TRUE,FALSE,Rural,0
